ID,age,gender
sub-OAS30496d1150,64.0,0
sub-OAS30681d0154,64.0,0
sub-A00037522,64.0,0
sub-OAS30455d4125,60.402466,1
sub-OAS30441d0000,66.43395,0
sub-OAS30794d2633,67.0,0
sub-OAS31020d0083,64.0,0
sub-OAS30944d0000,68.59959,0
sub-0025404,65.0,1
sub-OAS31001d0425,64.0,1
sub-A00062923,67.0,1
sub-55176,63.0,1
sub-OAS30996d4581,62.606434,1
sub-IXI445,60.02737851,0
sub-OAS30335d0693,68.0,1
sub-OAS30764d0000,67.93703,1
sub-OAS30259d0000,65.0,1
sub-IXI310,62.01779603,1
sub-OAS30742d3387,67.0,0
sub-OAS30769d0000,68.70089,0
sub-OAS30747d3140,62.0,0
sub-OAS30143d3507,68.0,1
sub-A00051528,61.0,0
sub-A00056372,68.0,1
sub-OAS30809d0252,69.0,0
sub-28782,64.0,1
sub-OAS31023d3561,63.0,1
sub-IXI523,63.41957563,1
sub-OAS30114d0086,68.0,1
sub-A00040580,60.0,1
sub-OAS30644d0136,69.0,1
sub-OAS30233d3867,66.0,1
sub-OAS30919d2502,65.0,0
sub-OAS30671d3437,67.3922,0
sub-OAS30534d2218,66.44764,0
sub-OAS31047d0183,67.0,1
sub-A00062937,63.0,0
sub-OAS30052d1296,62.0,1
sub-OAS30393d7671,63.55373,1
sub-OAS30265d0192,64.0,0
sub-OAS30950d0063,65.0,0
sub-OAS30174d0395,67.123886,0
sub-0026120,62.0,1
sub-OAS30345d0087,67.0,1
sub-OAS30518d0089,64.0,0
sub-OAS30978d0041,69.0,0
sub-OAS30006d0373,63.0,0
sub-OAS31080d0000,66.88022,0
sub-OAS30143d4041,69.0,1
sub-OAS31161d0068,62.0,1
sub-IXI559,67.81930185,1
sub-IXI504,68.15058179,0
sub-OAS30742d3766,68.0,0
sub-OAS31063d0917,67.0,0
sub-OAS30869d0077,67.0,1
sub-OAS31106d0065,67.0,1
sub-A00038520,62.0,1
sub-A00030912,62.0,1
sub-OAS30004d3457,64.0,1
sub-OAS30413d1533,68.0,1
sub-OAS30228d0090,64.0,0
sub-A00039974,60.0,1
sub-OAS30800d0000,62.872005,0
sub-OAS30938d0095,69.0,0
sub-OAS30484d0056,61.0,1
sub-OAS30964d0397,67.0,1
sub-A00066389,69.0,1
sub-OAS31084d0029,65.0,1
sub-IXI603,66.01505818,1
sub-OAS30052d0693,60.0,1
sub-OAS30742d3401,67.0,0
