ID,age,gender
sub-0019,21.0,0
sub-0717,21.0,0
sub-0146,21.0,0
sub-0332,23.0,1
sub-0437,23.0,1
sub-0255,23.0,1
sub-1545,23.0,0
sub-47468,23.0,0
sub-0025678,20.0,1
sub-0050117,21.0,0
sub-0025789,24.0,1
sub-0026200,22.0,0
sub-0230,27.0,0
sub-0672,21.0,1
sub-IXI154,24.34223135,1
sub-0025512,20.0,1
sub-0027087,23.0,0
sub-IXI094,24.85420945,0
sub-0025341,23.0,0
sub-0025880,24.0,0
sub-A00060516,23.0,0
sub-0028637,23.0,1
sub-0753,21.0,1
sub-0992,23.0,1
sub-39725,20.0,0
sub-0880,21.0,1
sub-0151,23.0,1
sub-00031,29.0,0
sub-0025356,27.0,1
sub-0025620,23.0,0
sub-0584,21.0,1
sub-04484,22.0,1
sub-83683,22.0,1
sub-0362,21.0,1
sub-0025339,22.0,1
sub-84845,23.0,0
sub-0003051,23.62,0
sub-0051558,27.0,0
sub-0027,21.0,0
sub-0025740,21.0,1
sub-0026024,27.0,0
sub-1317,27.0,1
sub-0025476,25.0,0
sub-0522,23.0,1
sub-17093,23.0,1
sub-18604,28.0,1
sub-2842950,27.0,1
sub-36942,23.0,1
sub-35309,22.0,0
sub-0027446,25.0,1
sub-36743,25.0,0
sub-0130,23.0,0
sub-0719,23.0,0
sub-0027152,21.0,0
sub-0025611,24.0,0
sub-A00061727,20.0,1
sub-35430,20.0,0
sub-31729,22.0,1
sub-0025784,21.0,1
sub-0051117,28.203,0
sub-0675,23.0,1
sub-82435,20.0,0
sub-0025562,24.0,0
sub-51050,23.0,1
sub-0853,25.0,1
sub-0107,21.0,1
sub-0027170,23.0,1
sub-0129,21.0,0
sub-A00066246,22.0,0
sub-15258,23.0,0
sub-0025388,20.0,1
sub-0459,21.0,1
sub-IXI025,29.77960301,1
sub-0027127,28.0,1
sub-51512,23.0,0
sub-0027200,24.0,0
sub-28801,22.0,1
sub-0025577,23.0,1
sub-0025048,22.95,1
sub-0027026,24.0,0
sub-IXI613,25.58521561,0
sub-28206,22.0,0
sub-0027063,24.0,0
sub-0027279,24.0,0
sub-1331,21.0,0
sub-0003011,24.37,1
sub-1359,21.0,0
sub-0027164,20.0,1
sub-0051367,21.0,0
sub-69397,20.0,0
sub-0025507,23.0,1
sub-69925,22.0,1
sub-46058,25.0,0
sub-0025572,20.0,1
sub-0527,23.0,1
sub-IXI150,27.01437372,1
sub-40095,27.0,1
sub-0667,21.0,1
sub-A00043450,22.0,1
sub-0135,25.0,0
sub-0027074,24.0,1
sub-53122,28.0,0
sub-0025563,22.0,0
sub-86245,23.0,0
sub-0018,25.0,0
sub-1487,21.0,0
sub-0025733,20.0,1
sub-A00060279,28.0,1
sub-1297,21.0,0
sub-0031,23.0,0
sub-97690,21.0,1
sub-0087,23.0,0
sub-IXI095,24.89527721,1
sub-0051115,22.76,0
sub-1155,21.0,1
sub-21115,21.0,1
sub-0874,21.0,1
sub-0855,27.0,0
sub-28714,22.0,1
sub-1375,29.0,1
sub-04111,25.63,0
sub-0923,21.0,1
sub-0080,21.0,0
sub-1532,23.0,0
sub-1219,21.0,0
sub-0025161,26.66,1
sub-34895,22.0,1
sub-1091,25.0,1
sub-0525,21.0,0
sub-1094,21.0,0
sub-0952,23.0,0
sub-78327,22.0,0
sub-0660,21.0,0
sub-0426,23.0,1
sub-0397,23.0,0
sub-97442,23.0,1
sub-A00051477,21.0,0
sub-0106,23.0,1
sub-0025392,24.0,1
sub-0025692,20.0,0
sub-01787,20.0,1
sub-0025913,21.0,1
sub-1046,21.0,0
sub-0028130,24.0,1
sub-0918,21.0,1
sub-0872,23.0,1
sub-82426,23.0,1
sub-0773,25.0,1
sub-0025762,20.0,0
sub-62124,20.0,1
sub-A00062411,27.0,1
sub-0025458,24.0,0
sub-58949,23.0,0
sub-0025960,21.1,0
sub-A00053474,20.0,0
sub-1519,21.0,1
sub-0025686,22.0,0
sub-0025387,28.0,0
sub-72215,20.0,0
sub-72000,23.0,0
sub-0051149,20.56,0
sub-0295,23.0,1
sub-1195,23.0,0
sub-0028152,24.0,0
sub-0025445,23.0,1
sub-91399,21.0,0
sub-0433,21.0,1
sub-0025443,25.0,0
sub-IXI201,22.41478439,1
sub-A00044131,22.0,0
sub-A00066735,22.0,0
sub-A00066781,27.0,0
sub-23740,27.0,1
sub-1562,23.0,0
sub-30616,21.0,0
sub-14194,20.0,0
sub-0508,23.0,1
sub-0025924,21.0,1
sub-49816,27.0,0
sub-0696,25.0,1
sub-27230,22.0,0
sub-55856,22.0,1
sub-98317,21.0,1
sub-1542,25.0,0
sub-0051057,21.58,1
sub-0242,21.0,0
sub-0170,23.0,1
sub-09539,23.0,1
sub-0051480,20.8,1
sub-0025818,20.0,0
sub-A00040628,20.0,1
sub-0615,27.0,1
sub-1428,21.0,0
sub-0207,25.0,0
sub-1186,21.0,1
sub-0025851,20.0,1
sub-07413,20.0,0
sub-28795,22.0,0
sub-63661,23.0,1
sub-0050663,21.0,0
sub-1443,25.0,0
sub-0025436,25.0,0
sub-0051342,23.0,0
sub-14864,22.0,1
sub-A00059527,21.0,1
sub-1086,29.0,0
sub-0025654,20.0,1
sub-A00038718,21.0,0
sub-A00052500,29.0,0
sub-0159,21.0,1
sub-0481,23.0,1
sub-0025900,20.0,1
sub-0902,27.0,1
sub-0772,27.0,0
sub-1081,23.0,1
sub-0263,23.0,0
sub-IXI253,24.00273785,1
sub-19281,20.0,0
sub-0027410,21.0,0
sub-0721,23.0,1
sub-0025725,20.0,0
sub-A00063368,27.0,1
sub-0051557,26.0,0
sub-1243,21.0,0
sub-33747,26.0,1
sub-83624,20.0,1
sub-0025933,21.6,1
sub-65659,21.0,0
sub-85257,26.0,0
sub-A00039686,21.0,1
sub-0094,23.0,1
sub-0050058,23.1,0
sub-39335,22.0,1
sub-0984,21.0,0
sub-0025041,24.71,1
sub-IXI292,23.73169062,1
sub-IXI015,24.28473648,0
sub-IXI254,25.58247775,1
sub-1403,25.0,0
sub-0026025,26.0,0
sub-0051560,27.0,0
sub-0708,21.0,1
sub-83728,21.0,0
sub-45344,21.0,0
sub-19971,22.0,1
sub-72678,20.0,1
sub-0003014,28.27,0
sub-0025627,23.0,0
sub-0025551,21.0,1
sub-0062,27.0,0
sub-A00055738,25.0,1
sub-0027075,23.0,0
sub-0025938,21.8,0
sub-54257,29.0,1
sub-0027084,25.0,1
sub-A00039143,24.0,1
sub-0025359,25.0,1
sub-0027438,25.0,0
sub-74276,22.0,1
sub-1141,21.0,1
sub-95786,26.0,0
sub-0060,21.0,1
sub-1191,21.0,1
sub-0026204,23.0,1
sub-1407,23.0,1
sub-0027157,20.0,0
sub-29785,22.0,1
sub-0025781,20.0,1
sub-1357,25.0,0
sub-68195,29.0,0
sub-15905,20.0,0
sub-0119,23.0,1
sub-0025937,21.7,0
sub-0710,21.0,0
sub-IXI214,24.31211499,1
sub-0028661,21.0,0
sub-06037,21.0,1
sub-0026207,23.0,1
sub-0569,23.0,0
sub-0050115,23.0,0
sub-0854,23.0,1
sub-46405,23.0,1
sub-0467,23.0,0
sub-A00053578,21.0,1
sub-0025688,20.0,0
sub-0404,27.0,0
sub-0025665,20.0,1
sub-0027040,21.0,0
sub-0050656,28.0,1
sub-16943,26.0,1
sub-0025931,21.3,0
sub-34741,27.0,1
sub-0077,29.0,1
sub-0025908,23.0,0
sub-0025832,20.0,0
sub-NDARFC339HXZ,20.575975,0
sub-1511,23.0,1
sub-0027058,24.0,1
sub-0219,21.0,1
sub-0025554,20.0,1
sub-0497,21.0,1
sub-0027414,24.0,1
sub-1558,23.0,1
sub-20948,23.0,1
sub-0025164,20.56,0
sub-0749,21.0,1
sub-0550,23.0,0
sub-98061,26.0,1
sub-0027228,25.0,0
sub-82980,20.0,0
sub-0025159,21.58,1
sub-39346,22.0,0
sub-A00055542,29.0,1
sub-0027241,27.0,0
sub-0027212,20.0,1
sub-1172,23.0,1
sub-0973,21.0,1
sub-0051368,28.0,1
sub-0027045,28.0,0
sub-0064,21.0,1
sub-1528,23.0,1
sub-15422,21.0,1
sub-84064,21.0,1
sub-0027098,24.0,0
sub-A00035943,26.0,1
sub-1504,23.0,1
sub-52853,27.0,0
sub-73709,22.0,1
sub-0025838,20.0,0
sub-91145,21.0,0
sub-86637,21.0,1
sub-IXI122,22.97330595,1
sub-0027435,23.0,1
sub-1170,21.0,1
sub-84858,24.0,1
sub-94293,28.0,1
sub-39460,21.0,0
sub-42512,20.0,0
sub-0025726,21.0,1
sub-0027091,23.0,0
sub-92393,21.0,0
sub-0025634,23.0,1
sub-30272,23.0,1
sub-IXI070,20.69815195,1
sub-82826,20.0,1
sub-29128,20.0,0
sub-1068,23.0,0
sub-0051333,24.0,0
